Week,Agent_ID,Strategy,Risk_Tolerance,Memory_Length,Decision,Actual_Attendance
16,45,Pessimist,72,3,Go,69
16,46,Optimist,68,3,Stay,69
16,47,Pessimist,66,3,Go,69
16,48,Average,75,2,Go,69
16,49,Average,73,2,Go,69
16,50,Average,73,2,Go,69
16,51,Pessimist,73,3,Go,69
16,52,Average,72,2,Go,69
16,53,Average,61,2,Go,69
16,54,Pessimist,63,3,Stay,69
16,55,Optimist,70,3,Stay,69
16,56,Optimist,60,3,Go,69
16,57,Optimist,66,3,Stay,69
16,58,Average,61,2,Go,69
16,59,Average,60,2,Go,69
16,60,Average,70,2,Go,69
16,61,Average,72,2,Go,69
16,62,Pessimist,68,3,Go,69
16,63,Optimist,61,3,Go,69
16,64,Average,66,2,Go,69
16,65,Pessimist,71,3,Go,69
16,66,Pessimist,62,3,Stay,69
16,67,Optimist,60,3,Go,69
16,68,Optimist,61,3,Go,69
16,69,Average,66,2,Go,69
16,70,Optimist,71,3,Stay,69
16,71,Average,72,2,Go,69
16,72,Optimist,69,3,Stay,69
16,73,Optimist,74,3,Stay,69
16,74,Average,72,2,Go,69
16,75,Average,70,2,Go,69
16,76,Optimist,62,3,Go,69
16,77,Optimist,63,3,Go,69
16,78,Pessimist,74,3,Go,69
16,79,Average,73,2,Go,69
16,80,Pessimist,60,3,Stay,69
16,81,Average,62,2,Go,69
16,82,Optimist,68,3,Stay,69
16,83,Optimist,60,3,Go,69
16,84,Average,60,2,Go,69
16,85,Average,66,2,Go,69
16,86,Average,71,2,Go,69
16,87,Optimist,75,3,Stay,69
16,88,Optimist,68,3,Stay,69
16,89,Optimist,68,3,Stay,69
16,90,Pessimist,67,3,Go,69
16,91,Pessimist,72,3,Go,69
16,92,Average,72,2,Go,69
16,93,Pessimist,63,3,Stay,69
16,94,Pessimist,63,3,Stay,69
16,95,Average,69,2,Go,69
16,96,Pessimist,71,3,Go,69
16,97,Average,65,2,Go,69
16,98,Average,64,2,Go,69
16,99,Pessimist,62,3,Stay,69
17,0,Average,61,2,Go,69
17,1,Average,66,2,Go,69
17,2,Optimist,71,3,Stay,69
17,3,Pessimist,72,3,Go,69
17,4,Pessimist,63,3,Stay,69
17,5,Average,62,2,Go,69
17,6,Average,61,2,Go,69
17,7,Optimist,66,3,Stay,69
17,8,Average,60,2,Go,69
17,9,Pessimist,66,3,Go,69
17,10,Optimist,68,3,Stay,69
17,11,Pessimist,73,3,Go,69
17,12,Pessimist,65,3,Go,69
17,13,Pessimist,64,3,Stay,69
17,14,Average,74,2,Go,69
17,15,Pessimist,69,3,Go,69
17,16,Optimist,67,3,Stay,69
17,17,Average,63,2,Go,69
17,18,Optimist,63,3,Go,69
17,19,Average,68,2,Go,69
17,20,Pessimist,63,3,Stay,69
17,21,Pessimist,68,3,Go,69
17,22,Average,64,2,Go,69
17,23,Average,73,2,Go,69
17,24,Pessimist,75,3,Go,69
17,25,Pessimist,67,3,Go,69
17,26,Optimist,75,3,Stay,69
17,27,Optimist,67,3,Stay,69
17,28,Pessimist,61,3,Stay,69
17,29,Average,74,2,Go,69
17,30,Pessimist,63,3,Stay,69
17,31,Pessimist,66,3,Go,69
17,32,Average,64,2,Go,69
17,33,Average,73,2,Go,69
17,34,Average,69,2,Go,69
17,35,Average,61,2,Go,69
17,36,Average,71,2,Go,69
17,37,Optimist,70,3,Stay,69
17,38,Optimist,65,3,Stay,69
17,39,Optimist,72,3,Stay,69
17,40,Average,60,2,Go,69
17,41,Pessimist,67,3,Go,69
17,42,Optimist,67,3,Stay,69
17,43,Average,62,2,Go,69
17,44,Pessimist,74,3,Go,69
17,45,Pessimist,72,3,Go,69
17,46,Optimist,68,3,Stay,69
17,47,Pessimist,66,3,Go,69
17,48,Average,75,2,Go,69
17,49,Average,73,2,Go,69
17,50,Average,73,2,Go,69
17,51,Pessimist,73,3,Go,69
17,52,Average,72,2,Go,69
17,53,Average,61,2,Go,69
17,54,Pessimist,63,3,Stay,69
17,55,Optimist,70,3,Stay,69
17,56,Optimist,60,3,Go,69
17,57,Optimist,66,3,Stay,69
17,58,Average,61,2,Go,69
17,59,Average,60,2,Go,69
17,60,Average,70,2,Go,69
17,61,Average,72,2,Go,69
17,62,Pessimist,68,3,Go,69
17,63,Optimist,61,3,Go,69
17,64,Average,66,2,Go,69
17,65,Pessimist,71,3,Go,69
17,66,Pessimist,62,3,Stay,69
17,67,Optimist,60,3,Go,69
17,68,Optimist,61,3,Go,69
17,69,Average,66,2,Go,69
17,70,Optimist,71,3,Stay,69
17,71,Average,72,2,Go,69
17,72,Optimist,69,3,Stay,69
17,73,Optimist,74,3,Stay,69
17,74,Average,72,2,Go,69
17,75,Average,70,2,Go,69
17,76,Optimist,62,3,Go,69
17,77,Optimist,63,3,Go,69
17,78,Pessimist,74,3,Go,69
17,79,Average,73,2,Go,69
17,80,Pessimist,60,3,Stay,69
17,81,Average,62,2,Go,69
17,82,Optimist,68,3,Stay,69
17,83,Optimist,60,3,Go,69
17,84,Average,60,2,Go,69
17,85,Average,66,2,Go,69
17,86,Average,71,2,Go,69
17,87,Optimist,75,3,Stay,69
17,88,Optimist,68,3,Stay,69
17,89,Optimist,68,3,Stay,69
17,90,Pessimist,67,3,Go,69
17,91,Pessimist,72,3,Go,69
17,92,Average,72,2,Go,69
17,93,Pessimist,63,3,Stay,69
17,94,Pessimist,63,3,Stay,69
17,95,Average,69,2,Go,69
17,96,Pessimist,71,3,Go,69
17,97,Average,65,2,Go,69
17,98,Average,64,2,Go,69
17,99,Pessimist,62,3,Stay,69
18,0,Average,61,2,Stay,28
18,1,Average,66,2,Stay,28
18,2,Optimist,71,3,Stay,28
18,3,Pessimist,72,3,Go,28
18,4,Pessimist,63,3,Stay,28
18,5,Average,62,2,Stay,28
18,6,Average,61,2,Stay,28
18,7,Optimist,66,3,Stay,28
18,8,Average,60,2,Stay,28
18,9,Pessimist,66,3,Go,28
18,10,Optimist,68,3,Stay,28
18,11,Pessimist,73,3,Go,28
18,12,Pessimist,65,3,Go,28
18,13,Pessimist,64,3,Stay,28
18,14,Average,74,2,Stay,28
18,15,Pessimist,69,3,Go,28
18,16,Optimist,67,3,Stay,28
18,17,Average,63,2,Stay,28
18,18,Optimist,63,3,Go,28
18,19,Average,68,2,Stay,28
18,20,Pessimist,63,3,Stay,28
18,21,Pessimist,68,3,Go,28
18,22,Average,64,2,Stay,28
18,23,Average,73,2,Stay,28
18,24,Pessimist,75,3,Go,28
18,25,Pessimist,67,3,Go,28
18,26,Optimist,75,3,Stay,28
18,27,Optimist,67,3,Stay,28
18,28,Pessimist,61,3,Stay,28
18,29,Average,74,2,Stay,28
18,30,Pessimist,63,3,Stay,28
18,31,Pessimist,66,3,Go,28
18,32,Average,64,2,Stay,28
18,33,Average,73,2,Stay,28
18,34,Average,69,2,Stay,28
18,35,Average,61,2,Stay,28
18,36,Average,71,2,Stay,28
18,37,Optimist,70,3,Stay,28
18,38,Optimist,65,3,Stay,28
18,39,Optimist,72,3,Stay,28
18,40,Average,60,2,Stay,28
18,41,Pessimist,67,3,Go,28
18,42,Optimist,67,3,Stay,28
18,43,Average,62,2,Stay,28
18,44,Pessimist,74,3,Go,28
18,45,Pessimist,72,3,Go,28
18,46,Optimist,68,3,Stay,28
18,47,Pessimist,66,3,Go,28
18,48,Average,75,2,Stay,28
18,49,Average,73,2,Stay,28
18,50,Average,73,2,Stay,28
18,51,Pessimist,73,3,Go,28
18,52,Average,72,2,Stay,28
18,53,Average,61,2,Stay,28
18,54,Pessimist,63,3,Stay,28
18,55,Optimist,70,3,Stay,28
18,56,Optimist,60,3,Go,28
18,57,Optimist,66,3,Stay,28
18,58,Average,61,2,Stay,28
18,59,Average,60,2,Stay,28
18,60,Average,70,2,Stay,28
18,61,Average,72,2,Stay,28
18,62,Pessimist,68,3,Go,28
18,63,Optimist,61,3,Go,28
18,64,Average,66,2,Stay,28
18,65,Pessimist,71,3,Go,28
18,66,Pessimist,62,3,Stay,28
18,67,Optimist,60,3,Go,28
18,68,Optimist,61,3,Go,28
18,69,Average,66,2,Stay,28
18,70,Optimist,71,3,Stay,28
18,71,Average,72,2,Stay,28
18,72,Optimist,69,3,Stay,28
18,73,Optimist,74,3,Stay,28
18,74,Average,72,2,Stay,28
18,75,Average,70,2,Stay,28
18,76,Optimist,62,3,Go,28
18,77,Optimist,63,3,Go,28
18,78,Pessimist,74,3,Go,28
18,79,Average,73,2,Stay,28
18,80,Pessimist,60,3,Stay,28
18,81,Average,62,2,Stay,28
18,82,Optimist,68,3,Stay,28
18,83,Optimist,60,3,Go,28
18,84,Average,60,2,Stay,28
18,85,Average,66,2,Stay,28
18,86,Average,71,2,Stay,28
18,87,Optimist,75,3,Stay,28
18,88,Optimist,68,3,Stay,28
18,89,Optimist,68,3,Stay,28
18,90,Pessimist,67,3,Go,28
18,91,Pessimist,72,3,Go,28
18,92,Average,72,2,Stay,28
18,93,Pessimist,63,3,Stay,28
18,94,Pessimist,63,3,Stay,28
18,95,Average,69,2,Stay,28
18,96,Pessimist,71,3,Go,28
18,97,Average,65,2,Stay,28
18,98,Average,64,2,Stay,28
18,99,Pessimist,62,3,Stay,28
19,0,Average,61,2,Go,69
19,1,Average,66,2,Go,69
19,2,Optimist,71,3,Stay,69
19,3,Pessimist,72,3,Go,69
19,4,Pessimist,63,3,Stay,69
19,5,Average,62,2,Go,69
19,6,Average,61,2,Go,69
19,7,Optimist,66,3,Stay,69
19,8,Average,60,2,Go,69
19,9,Pessimist,66,3,Go,69
19,10,Optimist,68,3,Stay,69
19,11,Pessimist,73,3,Go,69
19,12,Pessimist,65,3,Go,69
19,13,Pessimist,64,3,Stay,69
19,14,Average,74,2,Go,69
19,15,Pessimist,69,3,Go,69
19,16,Optimist,67,3,Stay,69
19,17,Average,63,2,Go,69
19,18,Optimist,63,3,Go,69
19,19,Average,68,2,Go,69
19,20,Pessimist,63,3,Stay,69
19,21,Pessimist,68,3,Go,69
19,22,Average,64,2,Go,69
19,23,Average,73,2,Go,69
19,24,Pessimist,75,3,Go,69
19,25,Pessimist,67,3,Go,69
19,26,Optimist,75,3,Stay,69
19,27,Optimist,67,3,Stay,69
19,28,Pessimist,61,3,Stay,69
19,29,Average,74,2,Go,69
19,30,Pessimist,63,3,Stay,69
19,31,Pessimist,66,3,Go,69
19,32,Average,64,2,Go,69
19,33,Average,73,2,Go,69
19,34,Average,69,2,Go,69
19,35,Average,61,2,Go,69
19,36,Average,71,2,Go,69
19,37,Optimist,70,3,Stay,69
19,38,Optimist,65,3,Stay,69
19,39,Optimist,72,3,Stay,69
19,40,Average,60,2,Go,69
19,41,Pessimist,67,3,Go,69
19,42,Optimist,67,3,Stay,69
19,43,Average,62,2,Go,69
19,44,Pessimist,74,3,Go,69
19,45,Pessimist,72,3,Go,69
19,46,Optimist,68,3,Stay,69
19,47,Pessimist,66,3,Go,69
19,48,Average,75,2,Go,69
19,49,Average,73,2,Go,69
19,50,Average,73,2,Go,69
19,51,Pessimist,73,3,Go,69
19,52,Average,72,2,Go,69
19,53,Average,61,2,Go,69
19,54,Pessimist,63,3,Stay,69
19,55,Optimist,70,3,Stay,69
19,56,Optimist,60,3,Go,69
19,57,Optimist,66,3,Stay,69
19,58,Average,61,2,Go,69
19,59,Average,60,2,Go,69
19,60,Average,70,2,Go,69
19,61,Average,72,2,Go,69
19,62,Pessimist,68,3,Go,69
19,63,Optimist,61,3,Go,69
19,64,Average,66,2,Go,69
19,65,Pessimist,71,3,Go,69
19,66,Pessimist,62,3,Stay,69
19,67,Optimist,60,3,Go,69
19,68,Optimist,61,3,Go,69
19,69,Average,66,2,Go,69
19,70,Optimist,71,3,Stay,69
19,71,Average,72,2,Go,69
19,72,Optimist,69,3,Stay,69
19,73,Optimist,74,3,Stay,69
19,74,Average,72,2,Go,69
19,75,Average,70,2,Go,69
19,76,Optimist,62,3,Go,69
19,77,Optimist,63,3,Go,69
19,78,Pessimist,74,3,Go,69
19,79,Average,73,2,Go,69
19,80,Pessimist,60,3,Stay,69
19,81,Average,62,2,Go,69
19,82,Optimist,68,3,Stay,69
19,83,Optimist,60,3,Go,69
19,84,Average,60,2,Go,69
19,85,Average,66,2,Go,69
19,86,Average,71,2,Go,69
19,87,Optimist,75,3,Stay,69
19,88,Optimist,68,3,Stay,69
19,89,Optimist,68,3,Stay,69
19,90,Pessimist,67,3,Go,69
19,91,Pessimist,72,3,Go,69
19,92,Average,72,2,Go,69
19,93,Pessimist,63,3,Stay,69
19,94,Pessimist,63,3,Stay,69
19,95,Average,69,2,Go,69
19,96,Pessimist,71,3,Go,69
19,97,Average,65,2,Go,69
19,98,Average,64,2,Go,69
19,99,Pessimist,62,3,Stay,69
20,0,Average,61,2,Go,69
20,1,Average,66,2,Go,69
20,2,Optimist,71,3,Stay,69
20,3,Pessimist,72,3,Go,69
20,4,Pessimist,63,3,Stay,69
20,5,Average,62,2,Go,69
20,6,Average,61,2,Go,69
20,7,Optimist,66,3,Stay,69
20,8,Average,60,2,Go,69
20,9,Pessimist,66,3,Go,69
20,10,Optimist,68,3,Stay,69
20,11,Pessimist,73,3,Go,69
20,12,Pessimist,65,3,Go,69
20,13,Pessimist,64,3,Stay,69
20,14,Average,74,2,Go,69
20,15,Pessimist,69,3,Go,69
20,16,Optimist,67,3,Stay,69
20,17,Average,63,2,Go,69
20,18,Optimist,63,3,Go,69
20,19,Average,68,2,Go,69
20,20,Pessimist,63,3,Stay,69
20,21,Pessimist,68,3,Go,69
20,22,Average,64,2,Go,69
20,23,Average,73,2,Go,69
20,24,Pessimist,75,3,Go,69
20,25,Pessimist,67,3,Go,69
20,26,Optimist,75,3,Stay,69
20,27,Optimist,67,3,Stay,69
20,28,Pessimist,61,3,Stay,69
20,29,Average,74,2,Go,69
20,30,Pessimist,63,3,Stay,69
20,31,Pessimist,66,3,Go,69
20,32,Average,64,2,Go,69
20,33,Average,73,2,Go,69
20,34,Average,69,2,Go,69
20,35,Average,61,2,Go,69
20,36,Average,71,2,Go,69
20,37,Optimist,70,3,Stay,69
20,38,Optimist,65,3,Stay,69
20,39,Optimist,72,3,Stay,69
20,40,Average,60,2,Go,69
20,41,Pessimist,67,3,Go,69
20,42,Optimist,67,3,Stay,69
20,43,Average,62,2,Go,69
20,44,Pessimist,74,3,Go,69
20,45,Pessimist,72,3,Go,69
20,46,Optimist,68,3,Stay,69
20,47,Pessimist,66,3,Go,69
20,48,Average,75,2,Go,69
20,49,Average,73,2,Go,69
20,50,Average,73,2,Go,69
20,51,Pessimist,73,3,Go,69
20,52,Average,72,2,Go,69
20,53,Average,61,2,Go,69
20,54,Pessimist,63,3,Stay,69
20,55,Optimist,70,3,Stay,69
20,56,Optimist,60,3,Go,69
20,57,Optimist,66,3,Stay,69
20,58,Average,61,2,Go,69
20,59,Average,60,2,Go,69
20,60,Average,70,2,Go,69
20,61,Average,72,2,Go,69
20,62,Pessimist,68,3,Go,69
20,63,Optimist,61,3,Go,69
20,64,Average,66,2,Go,69
20,65,Pessimist,71,3,Go,69
20,66,Pessimist,62,3,Stay,69
20,67,Optimist,60,3,Go,69
20,68,Optimist,61,3,Go,69
20,69,Average,66,2,Go,69
20,70,Optimist,71,3,Stay,69
20,71,Average,72,2,Go,69
20,72,Optimist,69,3,Stay,69
20,73,Optimist,74,3,Stay,69
20,74,Average,72,2,Go,69
20,75,Average,70,2,Go,69
20,76,Optimist,62,3,Go,69
20,77,Optimist,63,3,Go,69
20,78,Pessimist,74,3,Go,69
20,79,Average,73,2,Go,69
20,80,Pessimist,60,3,Stay,69
20,81,Average,62,2,Go,69
20,82,Optimist,68,3,Stay,69
20,83,Optimist,60,3,Go,69
20,84,Average,60,2,Go,69
20,85,Average,66,2,Go,69
20,86,Average,71,2,Go,69
20,87,Optimist,75,3,Stay,69
20,88,Optimist,68,3,Stay,69
20,89,Optimist,68,3,Stay,69
20,90,Pessimist,67,3,Go,69
20,91,Pessimist,72,3,Go,69
20,92,Average,72,2,Go,69
20,93,Pessimist,63,3,Stay,69
20,94,Pessimist,63,3,Stay,69
20,95,Average,69,2,Go,69
20,96,Pessimist,71,3,Go,69
20,97,Average,65,2,Go,69
20,98,Average,64,2,Go,69
20,99,Pessimist,62,3,Stay,69
21,0,Average,61,2,Stay,28
21,1,Average,66,2,Stay,28
21,2,Optimist,71,3,Stay,28
21,3,Pessimist,72,3,Go,28
21,4,Pessimist,63,3,Stay,28
21,5,Average,62,2,Stay,28
21,6,Average,61,2,Stay,28
21,7,Optimist,66,3,Stay,28
21,8,Average,60,2,Stay,28
21,9,Pessimist,66,3,Go,28
21,10,Optimist,68,3,Stay,28
21,11,Pessimist,73,3,Go,28
21,12,Pessimist,65,3,Go,28
21,13,Pessimist,64,3,Stay,28
21,14,Average,74,2,Stay,28
21,15,Pessimist,69,3,Go,28
21,16,Optimist,67,3,Stay,28
21,17,Average,63,2,Stay,28
21,18,Optimist,63,3,Go,28
21,19,Average,68,2,Stay,28
21,20,Pessimist,63,3,Stay,28
21,21,Pessimist,68,3,Go,28
21,22,Average,64,2,Stay,28
21,23,Average,73,2,Stay,28
21,24,Pessimist,75,3,Go,28
21,25,Pessimist,67,3,Go,28
21,26,Optimist,75,3,Stay,28
21,27,Optimist,67,3,Stay,28
21,28,Pessimist,61,3,Stay,28
21,29,Average,74,2,Stay,28
21,30,Pessimist,63,3,Stay,28
21,31,Pessimist,66,3,Go,28
21,32,Average,64,2,Stay,28
21,33,Average,73,2,Stay,28
21,34,Average,69,2,Stay,28
21,35,Average,61,2,Stay,28
21,36,Average,71,2,Stay,28
21,37,Optimist,70,3,Stay,28
21,38,Optimist,65,3,Stay,28
21,39,Optimist,72,3,Stay,28
21,40,Average,60,2,Stay,28
21,41,Pessimist,67,3,Go,28
21,42,Optimist,67,3,Stay,28
21,43,Average,62,2,Stay,28
21,44,Pessimist,74,3,Go,28
21,45,Pessimist,72,3,Go,28
21,46,Optimist,68,3,Stay,28
21,47,Pessimist,66,3,Go,28
21,48,Average,75,2,Stay,28
21,49,Average,73,2,Stay,28
21,50,Average,73,2,Stay,28
21,51,Pessimist,73,3,Go,28
21,52,Average,72,2,Stay,28
21,53,Average,61,2,Stay,28
21,54,Pessimist,63,3,Stay,28
21,55,Optimist,70,3,Stay,28
21,56,Optimist,60,3,Go,28
21,57,Optimist,66,3,Stay,28
21,58,Average,61,2,Stay,28
21,59,Average,60,2,Stay,28
21,60,Average,70,2,Stay,28
21,61,Average,72,2,Stay,28
21,62,Pessimist,68,3,Go,28
21,63,Optimist,61,3,Go,28
21,64,Average,66,2,Stay,28
21,65,Pessimist,71,3,Go,28
21,66,Pessimist,62,3,Stay,28
21,67,Optimist,60,3,Go,28
21,68,Optimist,61,3,Go,28
21,69,Average,66,2,Stay,28
21,70,Optimist,71,3,Stay,28
21,71,Average,72,2,Stay,28
21,72,Optimist,69,3,Stay,28
21,73,Optimist,74,3,Stay,28
21,74,Average,72,2,Stay,28
21,75,Average,70,2,Stay,28
21,76,Optimist,62,3,Go,28
21,77,Optimist,63,3,Go,28
21,78,Pessimist,74,3,Go,28
21,79,Average,73,2,Stay,28
21,80,Pessimist,60,3,Stay,28
21,81,Average,62,2,Stay,28
21,82,Optimist,68,3,Stay,28
21,83,Optimist,60,3,Go,28
21,84,Average,60,2,Stay,28
21,85,Average,66,2,Stay,28
21,86,Average,71,2,Stay,28
21,87,Optimist,75,3,Stay,28
21,88,Optimist,68,3,Stay,28
21,89,Optimist,68,3,Stay,28
21,90,Pessimist,67,3,Go,28
21,91,Pessimist,72,3,Go,28
21,92,Average,72,2,Stay,28
21,93,Pessimist,63,3,Stay,28
21,94,Pessimist,63,3,Stay,28
21,95,Average,69,2,Stay,28
21,96,Pessimist,71,3,Go,28
21,97,Average,65,2,Stay,28
21,98,Average,64,2,Stay,28
21,99,Pessimist,62,3,Stay,28
22,0,Average,61,2,Go,69
22,1,Average,66,2,Go,69
22,2,Optimist,71,3,Stay,69
22,3,Pessimist,72,3,Go,69
22,4,Pessimist,63,3,Stay,69
22,5,Average,62,2,Go,69
22,6,Average,61,2,Go,69
22,7,Optimist,66,3,Stay,69
22,8,Average,60,2,Go,69
22,9,Pessimist,66,3,Go,69
22,10,Optimist,68,3,Stay,69
22,11,Pessimist,73,3,Go,69
22,12,Pessimist,65,3,Go,69
22,13,Pessimist,64,3,Stay,69
22,14,Average,74,2,Go,69
22,15,Pessimist,69,3,Go,69
22,16,Optimist,67,3,Stay,69
22,17,Average,63,2,Go,69
22,18,Optimist,63,3,Go,69
22,19,Average,68,2,Go,69
22,20,Pessimist,63,3,Stay,69
22,21,Pessimist,68,3,Go,69
22,22,Average,64,2,Go,69
22,23,Average,73,2,Go,69
22,24,Pessimist,75,3,Go,69
22,25,Pessimist,67,3,Go,69
22,26,Optimist,75,3,Stay,69
22,27,Optimist,67,3,Stay,69
22,28,Pessimist,61,3,Stay,69
22,29,Average,74,2,Go,69
22,30,Pessimist,63,3,Stay,69
22,31,Pessimist,66,3,Go,69
22,32,Average,64,2,Go,69
22,33,Average,73,2,Go,69
22,34,Average,69,2,Go,69
22,35,Average,61,2,Go,69
22,36,Average,71,2,Go,69
22,37,Optimist,70,3,Stay,69
22,38,Optimist,65,3,Stay,69
22,39,Optimist,72,3,Stay,69
22,40,Average,60,2,Go,69
22,41,Pessimist,67,3,Go,69
22,42,Optimist,67,3,Stay,69
22,43,Average,62,2,Go,69
22,44,Pessimist,74,3,Go,69
22,45,Pessimist,72,3,Go,69
22,46,Optimist,68,3,Stay,69
22,47,Pessimist,66,3,Go,69
22,48,Average,75,2,Go,69
22,49,Average,73,2,Go,69
22,50,Average,73,2,Go,69
22,51,Pessimist,73,3,Go,69
22,52,Average,72,2,Go,69
22,53,Average,61,2,Go,69
22,54,Pessimist,63,3,Stay,69
22,55,Optimist,70,3,Stay,69
22,56,Optimist,60,3,Go,69
22,57,Optimist,66,3,Stay,69
22,58,Average,61,2,Go,69
22,59,Average,60,2,Go,69
22,60,Average,70,2,Go,69
22,61,Average,72,2,Go,69
22,62,Pessimist,68,3,Go,69
22,63,Optimist,61,3,Go,69
22,64,Average,66,2,Go,69
22,65,Pessimist,71,3,Go,69
22,66,Pessimist,62,3,Stay,69
22,67,Optimist,60,3,Go,69
22,68,Optimist,61,3,Go,69
22,69,Average,66,2,Go,69
22,70,Optimist,71,3,Stay,69
22,71,Average,72,2,Go,69
22,72,Optimist,69,3,Stay,69
22,73,Optimist,74,3,Stay,69
22,74,Average,72,2,Go,69
22,75,Average,70,2,Go,69
22,76,Optimist,62,3,Go,69
22,77,Optimist,63,3,Go,69
22,78,Pessimist,74,3,Go,69
22,79,Average,73,2,Go,69
22,80,Pessimist,60,3,Stay,69
22,81,Average,62,2,Go,69
22,82,Optimist,68,3,Stay,69
22,83,Optimist,60,3,Go,69
22,84,Average,60,2,Go,69
22,85,Average,66,2,Go,69
22,86,Average,71,2,Go,69
22,87,Optimist,75,3,Stay,69
22,88,Optimist,68,3,Stay,69
22,89,Optimist,68,3,Stay,69
22,90,Pessimist,67,3,Go,69
22,91,Pessimist,72,3,Go,69
22,92,Average,72,2,Go,69
22,93,Pessimist,63,3,Stay,69
22,94,Pessimist,63,3,Stay,69
22,95,Average,69,2,Go,69
22,96,Pessimist,71,3,Go,69
22,97,Average,65,2,Go,69
22,98,Average,64,2,Go,69
22,99,Pessimist,62,3,Stay,69
23,0,Average,61,2,Go,69
23,1,Average,66,2,Go,69
23,2,Optimist,71,3,Stay,69
23,3,Pessimist,72,3,Go,69
23,4,Pessimist,63,3,Stay,69
23,5,Average,62,2,Go,69
23,6,Average,61,2,Go,69
23,7,Optimist,66,3,Stay,69
23,8,Average,60,2,Go,69
23,9,Pessimist,66,3,Go,69
23,10,Optimist,68,3,Stay,69
23,11,Pessimist,73,3,Go,69
23,12,Pessimist,65,3,Go,69
23,13,Pessimist,64,3,Stay,69
23,14,Average,74,2,Go,69
23,15,Pessimist,69,3,Go,69
23,16,Optimist,67,3,Stay,69
23,17,Average,63,2,Go,69
23,18,Optimist,63,3,Go,69
23,19,Average,68,2,Go,69
23,20,Pessimist,63,3,Stay,69
23,21,Pessimist,68,3,Go,69
23,22,Average,64,2,Go,69
23,23,Average,73,2,Go,69
23,24,Pessimist,75,3,Go,69
23,25,Pessimist,67,3,Go,69
23,26,Optimist,75,3,Stay,69
23,27,Optimist,67,3,Stay,69
23,28,Pessimist,61,3,Stay,69
23,29,Average,74,2,Go,69
23,30,Pessimist,63,3,Stay,69
23,31,Pessimist,66,3,Go,69
23,32,Average,64,2,Go,69
23,33,Average,73,2,Go,69
23,34,Average,69,2,Go,69
23,35,Average,61,2,Go,69
23,36,Average,71,2,Go,69
23,37,Optimist,70,3,Stay,69
23,38,Optimist,65,3,Stay,69
23,39,Optimist,72,3,Stay,69
23,40,Average,60,2,Go,69
23,41,Pessimist,67,3,Go,69
23,42,Optimist,67,3,Stay,69
23,43,Average,62,2,Go,69
23,44,Pessimist,74,3,Go,69
23,45,Pessimist,72,3,Go,69
23,46,Optimist,68,3,Stay,69
23,47,Pessimist,66,3,Go,69
23,48,Average,75,2,Go,69
23,49,Average,73,2,Go,69
23,50,Average,73,2,Go,69
23,51,Pessimist,73,3,Go,69
23,52,Average,72,2,Go,69
23,53,Average,61,2,Go,69
23,54,Pessimist,63,3,Stay,69
23,55,Optimist,70,3,Stay,69
23,56,Optimist,60,3,Go,69
23,57,Optimist,66,3,Stay,69
23,58,Average,61,2,Go,69
23,59,Average,60,2,Go,69
23,60,Average,70,2,Go,69
23,61,Average,72,2,Go,69
23,62,Pessimist,68,3,Go,69
23,63,Optimist,61,3,Go,69
23,64,Average,66,2,Go,69
23,65,Pessimist,71,3,Go,69
23,66,Pessimist,62,3,Stay,69
23,67,Optimist,60,3,Go,69
23,68,Optimist,61,3,Go,69
23,69,Average,66,2,Go,69
23,70,Optimist,71,3,Stay,69
23,71,Average,72,2,Go,69
23,72,Optimist,69,3,Stay,69
23,73,Optimist,74,3,Stay,69
23,74,Average,72,2,Go,69
23,75,Average,70,2,Go,69
23,76,Optimist,62,3,Go,69
23,77,Optimist,63,3,Go,69
23,78,Pessimist,74,3,Go,69
23,79,Average,73,2,Go,69
23,80,Pessimist,60,3,Stay,69
23,81,Average,62,2,Go,69
23,82,Optimist,68,3,Stay,69
23,83,Optimist,60,3,Go,69
23,84,Average,60,2,Go,69
23,85,Average,66,2,Go,69
23,86,Average,71,2,Go,69
23,87,Optimist,75,3,Stay,69
23,88,Optimist,68,3,Stay,69
23,89,Optimist,68,3,Stay,69
23,90,Pessimist,67,3,Go,69
23,91,Pessimist,72,3,Go,69
23,92,Average,72,2,Go,69
23,93,Pessimist,63,3,Stay,69
23,94,Pessimist,63,3,Stay,69
23,95,Average,69,2,Go,69
23,96,Pessimist,71,3,Go,69
23,97,Average,65,2,Go,69
23,98,Average,64,2,Go,69
23,99,Pessimist,62,3,Stay,69
24,0,Average,61,2,Stay,28
24,1,Average,66,2,Stay,28
24,2,Optimist,71,3,Stay,28
24,3,Pessimist,72,3,Go,28
24,4,Pessimist,63,3,Stay,28
24,5,Average,62,2,Stay,28
24,6,Average,61,2,Stay,28
24,7,Optimist,66,3,Stay,28
24,8,Average,60,2,Stay,28
24,9,Pessimist,66,3,Go,28
24,10,Optimist,68,3,Stay,28
24,11,Pessimist,73,3,Go,28
24,12,Pessimist,65,3,Go,28
24,13,Pessimist,64,3,Stay,28
24,14,Average,74,2,Stay,28
24,15,Pessimist,69,3,Go,28
24,16,Optimist,67,3,Stay,28
24,17,Average,63,2,Stay,28
24,18,Optimist,63,3,Go,28
24,19,Average,68,2,Stay,28
24,20,Pessimist,63,3,Stay,28
24,21,Pessimist,68,3,Go,28
24,22,Average,64,2,Stay,28
24,23,Average,73,2,Stay,28
